protocol_version,profile,condition,seed,schedule,training_transition_count,matched_change_point_events,sham_change_point_events,training_transition_retention,training_transition_lure_error,training_transition_recovery_latency,training_transition_identity_switches,stage_identity_chain_score,final_identity_retention,final_identity_recovered,final_identity_recovery_latency,final_old_signature_clone_capture,final_identity_switches,final_self_role_accuracy,final_self_posterior,final_clone_self_posterior,final_self_posterior_margin,final_identity_fragmentation,whole_run_self_fragmentation,initial_identity_retained_at_end,self_role_accuracy_all_stages,identity_continuity_score_v2,identity_continuity_score_legacy
7.0-p2,ground_creature,random_curriculum,272,0-2-1-3,3,4,0,0.77777777777778,0.26666666666667,1.06666666666667,2.0,1.0,0.19444444444444,0.0,7.2,0.16666666666667,14,0.98611111111111,0.9008561527252,0.56712833476285,0.33372781796234,2,4,0.0,0.99404761904762,0.46317233815548,0.30555555555556
7.0-p2,ground_creature,progressive_history_reset,272,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.19444444444444,0.0,7.2,0.16666666666667,14,1.0,0.94360759071083,0.56687815146285,0.37672943924798,2,5,0.0,0.98214285714286,0.46833253270976,0.30555555555556
7.0-p2,ground_creature,progressive_no_persistent_self,272,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95399203051056,0.62217946081991,0.33181256969066,1,3,0.0,0.98809523809524,0.25981750836288,0.0
7.0-p2,wheeled_robot,progressive_persistent,272,0-1-2-3,3,4,0,0.77777777777778,0.26666666666667,1.06666666666667,2.0,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.9556211806008,0.61737029061853,0.33825088998227,2,3,1.0,0.99404761904762,0.79228480702325,0.8406471010466
7.0-p2,wheeled_robot,final_from_start,272,3-3-3-3,3,4,3,0.77777777777778,0.26666666666667,1.06666666666667,2.0,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95526747675383,0.61723256458582,0.33803491216801,2,3,1.0,0.98809523809524,0.79225888968554,0.8406471010466
7.0-p2,wheeled_robot,reverse_curriculum,272,2-1-0-3,3,4,0,0.77777777777778,0.26666666666667,1.06666666666667,2.0,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.9556766018419,0.61752397824901,0.33815262359289,2,3,1.0,0.99404761904762,0.79227301505653,0.8406471010466
7.0-p2,wheeled_robot,random_curriculum,272,0-2-1-3,3,4,0,0.77777777777778,0.26666666666667,1.06666666666667,2.0,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95516933440184,0.6172602701206,0.33790906428124,2,3,1.0,0.99404761904762,0.79224378793913,0.8406471010466
7.0-p2,wheeled_robot,progressive_history_reset,272,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.19444444444444,0.0,7.2,0.16666666666667,14,0.98611111111111,0.9008775087803,0.61246580963413,0.28841169914617,2,5,0.0,0.98214285714286,0.45773440389754,0.30555555555556
7.0-p2,wheeled_robot,progressive_no_persistent_self,272,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95374882114309,0.62105737482522,0.33269144631787,1,3,0.0,0.98809523809524,0.25992297355814,0.0
7.0-p2,drone,progressive_persistent,272,0-1-2-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.9578891187343,0.61919591224416,0.33869320649014,2,3,1.0,0.98809523809524,0.7923378850042,0.8406471010466
7.0-p2,drone,final_from_start,272,3-3-3-3,3,4,3,0.68253968253968,0.13333333333333,1.6,3.33333333333333,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.9578505828151,0.61909297098149,0.33875761183361,2,3,1.0,0.98809523809524,0.79234561364541,0.8406471010466
7.0-p2,drone,reverse_curriculum,272,2-1-0-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95687667726843,0.61783232292786,0.33904435434057,2,4,1.0,0.97619047619048,0.79238002274625,0.8406471010466
7.0-p2,drone,random_curriculum,272,0-2-1-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95771395755513,0.61872136673791,0.33899259081722,2,3,1.0,0.98809523809524,0.79237381112345,0.8406471010466
7.0-p2,drone,progressive_history_reset,272,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95277553000463,0.61590452172635,0.33687100827829,2,5,0.0,0.98214285714286,0.79211922121877,0.8406471010466
7.0-p2,drone,progressive_no_persistent_self,272,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95380464657902,0.61985357485485,0.33395107172416,1,3,0.0,0.98809523809524,0.2600741286069,0.0
7.0-p2,virtual_avatar,progressive_persistent,272,0-1-2-3,3,4,0,0.61904761904762,0.26666666666667,1.86666666666667,3.66666666666667,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95864215514015,0.62004055175958,0.33860160338057,2,3,1.0,0.99404761904762,0.79232689263105,0.8406471010466
7.0-p2,virtual_avatar,final_from_start,272,3-3-3-3,3,4,3,0.61904761904762,0.26666666666667,1.86666666666667,3.66666666666667,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95862909036272,0.61992206635367,0.33870702400904,2,3,1.0,0.99404761904762,0.79233954310646,0.8406471010466
7.0-p2,virtual_avatar,reverse_curriculum,272,2-1-0-3,3,4,0,0.61904761904762,0.26666666666667,1.86666666666667,3.66666666666667,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95872437973887,0.62011620774067,0.3386081719982,2,3,1.0,0.99404761904762,0.79232768086516,0.8406471010466
7.0-p2,virtual_avatar,random_curriculum,272,0-2-1-3,3,4,0,0.61904761904762,0.26666666666667,1.86666666666667,3.66666666666667,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95866400599381,0.61996514889593,0.33869885709788,2,3,1.0,0.99404761904762,0.79233856307713,0.8406471010466
7.0-p2,virtual_avatar,progressive_history_reset,272,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.92008350245521,0.60728331563558,0.31280018681964,2,5,0.0,0.98214285714286,0.78923072264374,0.8406471010466
7.0-p2,virtual_avatar,progressive_no_persistent_self,272,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,0.98611111111111,0.90940254356121,0.62216049105016,0.28724205251106,1,3,0.0,0.99404761904762,0.25446904630133,0.0
