protocol_version,profile,condition,seed,schedule,training_transition_count,matched_change_point_events,sham_change_point_events,training_transition_retention,training_transition_lure_error,training_transition_recovery_latency,training_transition_identity_switches,stage_identity_chain_score,final_identity_retention,final_identity_recovered,final_identity_recovery_latency,final_old_signature_clone_capture,final_identity_switches,final_self_role_accuracy,final_self_posterior,final_clone_self_posterior,final_self_posterior_margin,final_identity_fragmentation,whole_run_self_fragmentation,initial_identity_retained_at_end,self_role_accuracy_all_stages,identity_continuity_score_v2,identity_continuity_score_legacy,confirmatory_release,phase
7.0-p2,wheeled_robot,progressive_no_persistent_self,290,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,0.98611111111111,0.911844116589,0.62137879601354,0.29046532057546,1,4,0.0,0.98809523809524,0.25485583846906,0.0,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_history_reset,290,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.19444444444444,0.0,7.2,0.16666666666667,14,0.98611111111111,0.90386938387056,0.61252081445433,0.29134856941624,2,5,0.0,0.98214285714286,0.45808682832995,0.30555555555556,7.0-r1,heldout
7.0-p2,drone,progressive_persistent,290,0-1-2-3,3,4,0,0.80952380952381,0.4,0.8,1.0,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95518420196132,0.61639235224771,0.33879184971361,2,3,1.0,0.98809523809524,0.79234972219101,0.8406471010466,7.0-r1,heldout
7.0-p2,drone,progressive_no_persistent_self,290,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95440569747195,0.62004503297734,0.33436066449461,1,3,1.0,0.98809523809524,0.26012327973935,0.0,7.0-r1,heldout
7.0-p2,drone,progressive_history_reset,290,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95459889223462,0.61621899363086,0.33837989860376,2,5,0.0,0.98214285714286,0.79230028805783,0.8406471010466,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_persistent,290,0-1-2-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.92207173717258,0.60692454403617,0.31514719313641,2,5,1.0,0.98809523809524,0.78951236340175,0.8406471010466,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_no_persistent_self,290,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95476369388075,0.62260298156165,0.3321607123191,1,3,1.0,0.98809523809524,0.25985928547829,0.0,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_history_reset,290,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95540789676959,0.6170608977654,0.33834699900419,2,5,0.0,0.98214285714286,0.79229634010588,0.8406471010466,7.0-r1,heldout
7.0-p2,ground_creature,progressive_persistent,291,0-1-2-3,3,4,0,0.80952380952381,0.4,0.8,1.0,1.0,0.70833333333333,1.0,0.8,0.16666666666667,6,0.98611111111111,0.91664913170178,0.60666643822165,0.30998269348013,2,4,0.0,0.98809523809524,0.73472595677633,0.75036932326882,7.0-r1,heldout
7.0-p2,ground_creature,progressive_no_persistent_self,291,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,0.98611111111111,0.91178544598296,0.62216918429117,0.28961626169179,1,4,0.0,0.98809523809524,0.25475395140301,0.0,7.0-r1,heldout
7.0-p2,ground_creature,progressive_history_reset,291,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.92204407762549,0.60650196451107,0.31554211311442,2,5,0.0,0.98214285714286,0.78955975379911,0.8406471010466,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_persistent,291,0-1-2-3,3,4,0,0.80952380952381,0.4,0.8,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0.96237371867049,0.56226375712587,0.40010996154462,1,3,1.0,0.98809523809524,0.92801319538535,1.0,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_no_persistent_self,291,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95527767147271,0.62133890927981,0.3339387621929,1,3,1.0,0.98809523809524,0.26007265146315,0.0,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_history_reset,291,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95517473246262,0.61707220127719,0.33810253118542,2,5,0.0,0.98214285714286,0.79226700396763,0.8406471010466,7.0-r1,heldout
7.0-p2,drone,progressive_persistent,291,0-1-2-3,3,4,0,0.80952380952381,0.4,0.8,1.0,1.0,0.19444444444444,0.0,7.2,0.16666666666667,14,0.98611111111111,0.90344055158234,0.56369422743989,0.33974632414245,2,4,0.0,0.98809523809524,0.46389455889709,0.30555555555556,7.0-r1,heldout
7.0-p2,drone,progressive_no_persistent_self,291,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95456122888368,0.62040884453143,0.33415238435226,1,2,1.0,0.99404761904762,0.26009828612227,0.0,7.0-r1,heldout
7.0-p2,drone,progressive_history_reset,291,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.19444444444444,0.0,7.2,0.16666666666667,14,1.0,0.94611688830214,0.56335844625647,0.38275844204567,2,5,0.0,0.98214285714286,0.46905601304548,0.30555555555556,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_persistent,291,0-1-2-3,3,4,0,0.68253968253968,0.26666666666667,1.6,3.33333333333333,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95929851308014,0.62011044344256,0.33918806963758,2,3,1.0,0.99404761904762,0.79239726858189,0.8406471010466,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_no_persistent_self,291,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,0.98611111111111,0.91235012904335,0.62207084907968,0.29027927996367,1,4,0.0,0.98809523809524,0.25483351359564,0.0,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_history_reset,291,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,1.0,1.0,0.0,0.0,0,1.0,0.96279627605981,0.6069854808856,0.35581079517421,1,4,0.0,0.98214285714286,0.9226972954209,1.0,7.0-r1,heldout
7.0-p2,ground_creature,progressive_persistent,292,0-1-2-3,3,4,0,0.80952380952381,0.4,0.8,1.0,1.0,0.19444444444444,0.0,7.2,0.16666666666667,14,0.98611111111111,0.90458039440191,0.5637871418249,0.34079325257701,2,5,0.0,0.98214285714286,0.46402019030924,0.30555555555556,7.0-r1,heldout
7.0-p2,ground_creature,progressive_no_persistent_self,292,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95465116617988,0.62253884701869,0.33211231916119,1,3,0.0,0.98809523809524,0.25985347829934,0.0,7.0-r1,heldout
7.0-p2,ground_creature,progressive_history_reset,292,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95563888408033,0.61755236742129,0.33808651665904,2,5,0.0,0.98214285714286,0.79226508222446,0.8406471010466,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_persistent,292,0-1-2-3,3,4,0,0.80952380952381,0.4,0.8,1.0,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.92190818698187,0.60684674127045,0.31506144571142,2,4,1.0,0.98809523809524,0.78950207371075,0.8406471010466,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_no_persistent_self,292,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95529590018954,0.62118342942319,0.33411247076635,1,2,1.0,0.99404761904762,0.26009349649196,0.0,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_history_reset,292,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95497272066835,0.61674298331457,0.33822973735378,2,5,0.0,0.98214285714286,0.79228226870783,0.8406471010466,7.0-r1,heldout
7.0-p2,drone,progressive_persistent,292,0-1-2-3,3,4,0,0.68253968253968,0.26666666666667,1.6,3.33333333333333,1.0,1.0,1.0,0.0,0.0,0,1.0,0.96102110723593,0.61461539557269,0.34640571166324,1,3,1.0,0.99404761904762,0.92156868539959,1.0,7.0-r1,heldout
7.0-p2,drone,progressive_no_persistent_self,292,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,0.98611111111111,0.91156468258637,0.61984838247893,0.29171630010744,1,4,0.0,0.98809523809524,0.25500595601289,0.0,7.0-r1,heldout
7.0-p2,drone,progressive_history_reset,292,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.92154833790519,0.60597637531404,0.31557196259115,2,5,0.0,0.98214285714286,0.78956333573632,0.8406471010466,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_persistent,292,0-1-2-3,3,4,0,0.68253968253968,0.26666666666667,1.6,3.33333333333333,1.0,0.19444444444444,0.0,7.2,0.16666666666667,14,1.0,0.94833813897838,0.61591455753343,0.33242358144495,2,3,0.0,0.99404761904762,0.46301582977339,0.30555555555556,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_no_persistent_self,292,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95556098018068,0.62213731029174,0.33342366988894,1,3,0.0,0.98809523809524,0.26001084038667,0.0,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_history_reset,292,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.19444444444444,0.0,7.2,0.16666666666667,14,0.98611111111111,0.90313235975704,0.61313926642805,0.28999309332899,2,5,0.0,0.98214285714286,0.45792417119948,0.30555555555556,7.0-r1,heldout
7.0-p2,ground_creature,progressive_persistent,293,0-1-2-3,3,4,0,0.80952380952381,0.4,0.8,1.0,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.9219621879272,0.60644442724819,0.31551776067902,2,4,1.0,0.98809523809524,0.78955683150686,0.8406471010466,7.0-r1,heldout
7.0-p2,ground_creature,progressive_no_persistent_self,293,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,0.98611111111111,0.91118641149835,0.62194610278431,0.28924030871404,1,3,0.0,0.99404761904762,0.25470883704569,0.0,7.0-r1,heldout
7.0-p2,ground_creature,progressive_history_reset,293,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.92185427597453,0.60641088706917,0.31544338890536,2,5,0.0,0.98214285714286,0.78954790689402,0.8406471010466,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_persistent,293,0-1-2-3,3,4,0,0.61904761904762,0.4,1.86666666666667,3.66666666666667,1.0,0.19444444444444,0.0,7.2,0.0,14,0.98611111111111,0.90524710013492,0.61481761067443,0.2904294894605,2,5,0.0,0.98809523809524,0.49130987206859,0.34722222222222,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_no_persistent_self,293,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,0.98611111111111,0.91178496830402,0.62099745655076,0.29078751175326,1,4,0.0,0.98809523809524,0.25489450141039,0.0,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_history_reset,293,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.92200834320148,0.60617760137415,0.31583074182733,2,5,0.0,0.98214285714286,0.78959438924466,0.8406471010466,7.0-r1,heldout
7.0-p2,drone,progressive_persistent,293,0-1-2-3,3,4,0,0.68253968253968,0.26666666666667,1.6,3.33333333333333,1.0,0.19444444444444,0.0,7.2,0.16666666666667,14,1.0,0.94691829590286,0.61979312410377,0.3271251717991,2,3,0.0,0.99404761904762,0.46238002061589,0.30555555555556,7.0-r1,heldout
7.0-p2,drone,progressive_no_persistent_self,293,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95443362628921,0.62016394543954,0.33426968084966,1,3,0.0,0.98809523809524,0.26011236170196,0.0,7.0-r1,heldout
7.0-p2,drone,progressive_history_reset,293,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.9550377661929,0.61601386574131,0.3390239004516,2,5,0.0,0.98214285714286,0.79237756827957,0.8406471010466,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_persistent,293,0-1-2-3,3,4,0,0.80952380952381,0.4,0.8,1.0,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95666240563122,0.61786023729314,0.33880216833808,2,3,1.0,0.98809523809524,0.79235096042595,0.8406471010466,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_no_persistent_self,293,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95476380808212,0.62250216283917,0.33226164524295,1,3,0.0,0.98809523809524,0.25987139742915,0.0,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_history_reset,293,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95565061967548,0.61645657893553,0.33919404073996,2,5,0.0,0.98214285714286,0.79239798511417,0.8406471010466,7.0-r1,heldout
7.0-p2,ground_creature,progressive_persistent,294,0-1-2-3,3,4,0,0.61904761904762,0.26666666666667,1.86666666666667,3.66666666666667,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95913868269067,0.61953604858645,0.33960263410422,2,4,1.0,0.98809523809524,0.79244701631789,0.8406471010466,7.0-r1,heldout
7.0-p2,ground_creature,progressive_no_persistent_self,294,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95514010892816,0.62226196011738,0.33287814881078,1,3,0.0,0.98809523809524,0.25994537785729,0.0,7.0-r1,heldout
7.0-p2,ground_creature,progressive_history_reset,294,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95543282697992,0.61708633276495,0.33834649421497,2,5,0.0,0.98214285714286,0.79229627953118,0.8406471010466,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_persistent,294,0-1-2-3,3,4,0,0.61904761904762,0.26666666666667,1.86666666666667,3.66666666666667,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95898826538133,0.61954719018746,0.33944107519387,2,4,1.0,0.98809523809524,0.79242762924864,0.8406471010466,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_no_persistent_self,294,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95477673439734,0.62152008184829,0.33325665254904,1,3,0.0,0.98809523809524,0.25999079830588,0.0,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_history_reset,294,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95549278273933,0.61649886283685,0.33899391990249,2,5,0.0,0.98214285714286,0.79237397061368,0.8406471010466,7.0-r1,heldout
7.0-p2,drone,progressive_persistent,294,0-1-2-3,3,4,0,0.68253968253968,0.26666666666667,1.6,3.33333333333333,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95614208894471,0.6169237336284,0.33921835531632,2,3,1.0,0.99404761904762,0.79240090286334,0.8406471010466,7.0-r1,heldout
7.0-p2,drone,progressive_no_persistent_self,294,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95492143163978,0.61989662585072,0.33502480578906,1,3,1.0,0.98809523809524,0.26020297669469,0.0,7.0-r1,heldout
7.0-p2,drone,progressive_history_reset,294,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95457662946597,0.61642927047566,0.33814735899031,2,5,0.0,0.98214285714286,0.79227238330422,0.8406471010466,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_persistent,294,0-1-2-3,3,4,0,0.80952380952381,0.4,0.8,1.0,1.0,0.19444444444444,0.0,7.2,0.16666666666667,14,0.98611111111111,0.90336287174701,0.56441731256953,0.33894555917748,2,4,0.0,0.98809523809524,0.4637984671013,0.30555555555556,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_no_persistent_self,294,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95500320310415,0.62239892226693,0.33260428083721,1,3,0.0,0.98809523809524,0.25991251370047,0.0,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_history_reset,294,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95544332114539,0.61662547255574,0.33881784858965,2,5,0.0,0.98214285714286,0.79235284205614,0.8406471010466,7.0-r1,heldout
7.0-p2,ground_creature,progressive_persistent,295,0-1-2-3,3,4,0,0.77777777777778,0.26666666666667,1.06666666666667,2.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0.96264359316264,0.56066456195647,0.40197903120617,1,2,1.0,0.99404761904762,0.92823748374474,1.0,7.0-r1,heldout
7.0-p2,ground_creature,progressive_no_persistent_self,295,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95471883111901,0.62222728593591,0.3324915451831,1,3,0.0,0.98809523809524,0.25989898542197,0.0,7.0-r1,heldout
7.0-p2,ground_creature,progressive_history_reset,295,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95543648595917,0.61693465323293,0.33850183272623,2,5,0.0,0.98214285714286,0.79231492015253,0.8406471010466,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_persistent,295,0-1-2-3,3,4,0,0.68253968253968,0.13333333333333,1.6,3.33333333333333,1.0,1.0,1.0,0.0,0.0,0,1.0,0.96206608998553,0.60959628579532,0.35246980419021,1,3,1.0,0.99404761904762,0.92229637650283,1.0,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_no_persistent_self,295,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,1.0,1.0,0.0,0.0,0,1.0,0.96188786599916,0.6107343928432,0.35115347315597,1,3,0.0,0.98809523809524,0.92213841677872,1.0,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_history_reset,295,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.81944444444444,1.0,0.0,0.0,5,1.0,0.95679934666547,0.60718980210193,0.34960954456354,2,5,0.0,0.98214285714286,0.84591147868096,0.90972222222222,7.0-r1,heldout
7.0-p2,drone,progressive_persistent,295,0-1-2-3,3,4,0,0.68253968253968,0.26666666666667,1.6,3.33333333333333,1.0,0.81944444444444,1.0,0.0,0.0,5,1.0,0.95640700452477,0.60987825931843,0.34652874520634,2,3,0.0,0.99404761904762,0.84554178275809,0.90972222222222,7.0-r1,heldout
7.0-p2,drone,progressive_no_persistent_self,295,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,1.0,1.0,0.0,0.0,0,1.0,0.96092049398825,0.61097847003361,0.34994202395464,1,3,0.0,0.98809523809524,0.92199304287456,1.0,7.0-r1,heldout
7.0-p2,drone,progressive_history_reset,295,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.81944444444444,1.0,0.0,0.0,5,1.0,0.95607872485147,0.60732353141229,0.34875519343919,2,5,0.0,0.98214285714286,0.84580895654604,0.90972222222222,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_persistent,295,0-1-2-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.81944444444444,1.0,0.0,0.0,5,1.0,0.95776789120079,0.61288655020987,0.34488134099092,2,4,0.0,0.98214285714286,0.84534409425224,0.90972222222222,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_no_persistent_self,295,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,0.98611111111111,0.9117276917756,0.62252643986809,0.28920125190751,1,4,0.0,0.98809523809524,0.2547041502289,0.0,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_history_reset,295,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.81944444444444,1.0,0.0,0.0,5,1.0,0.9574449110521,0.60735482184895,0.35009008920315,2,5,0.0,0.98214285714286,0.84596914403771,0.90972222222222,7.0-r1,heldout
7.0-p2,ground_creature,progressive_persistent,296,0-1-2-3,3,4,0,0.61904761904762,0.26666666666667,1.86666666666667,3.66666666666667,1.0,1.0,1.0,0.0,0.0,0,1.0,0.96248971137671,0.61452183239967,0.34796787897705,1,3,1.0,0.99404761904762,0.92175614547725,1.0,7.0-r1,heldout
7.0-p2,ground_creature,progressive_no_persistent_self,296,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,0.98611111111111,0.91110705519658,0.62164019346939,0.28946686172719,1,3,0.0,0.99404761904762,0.25473602340726,0.0,7.0-r1,heldout
7.0-p2,ground_creature,progressive_history_reset,296,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.92169165054389,0.60626394454803,0.31542770599586,2,5,0.0,0.98214285714286,0.78954602494488,0.8406471010466,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_persistent,296,0-1-2-3,3,4,0,0.68253968253968,0.13333333333333,1.6,3.33333333333333,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95665173296171,0.61736406375417,0.33928766920754,2,3,1.0,0.99404761904762,0.79240922053028,0.8406471010466,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_no_persistent_self,296,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95495916677274,0.62088157816841,0.33407758860433,1,3,1.0,0.98809523809524,0.26008931063252,0.0,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_history_reset,296,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95474075944086,0.61646105698084,0.33827970246002,2,5,0.0,0.98214285714286,0.79228826452058,0.8406471010466,7.0-r1,heldout
7.0-p2,drone,progressive_persistent,296,0-1-2-3,3,4,0,0.68253968253968,0.13333333333333,1.6,3.33333333333333,1.0,0.19444444444444,0.0,7.2,0.0,14,1.0,0.94875977865119,0.61462100406697,0.33413877458422,2,3,0.0,0.99404761904762,0.49655498628344,0.34722222222222,7.0-r1,heldout
7.0-p2,drone,progressive_no_persistent_self,296,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.9545525417015,0.61952503914418,0.33502750255732,1,3,0.0,0.98809523809524,0.26020330030688,0.0,7.0-r1,heldout
7.0-p2,drone,progressive_history_reset,296,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95471674216505,0.6160604277134,0.33865631445165,2,5,0.0,0.98214285714286,0.79233345795958,0.8406471010466,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_persistent,296,0-1-2-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.19444444444444,0.0,7.2,0.0,14,1.0,0.94368322223649,0.61297953581433,0.33070368642216,2,5,0.0,0.98214285714286,0.49614277570399,0.34722222222222,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_no_persistent_self,296,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95516551501339,0.62194147081484,0.33322404419855,1,3,0.0,0.98809523809524,0.25998688530383,0.0,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_history_reset,296,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95572111320274,0.61679928970862,0.33892182349412,2,5,0.0,0.98214285714286,0.79236531904467,0.8406471010466,7.0-r1,heldout
7.0-p2,ground_creature,progressive_persistent,297,0-1-2-3,3,4,0,0.68253968253968,0.13333333333333,1.6,3.33333333333333,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95911825286239,0.61913012711489,0.3399881257475,2,3,1.0,1.0,0.79249327531508,0.8406471010466,7.0-r1,heldout
7.0-p2,ground_creature,progressive_no_persistent_self,297,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,0.98611111111111,0.9115646665131,0.62235087383375,0.28921379267935,1,3,0.0,0.99404761904762,0.25470565512152,0.0,7.0-r1,heldout
7.0-p2,ground_creature,progressive_history_reset,297,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.92188903719231,0.6053743521703,0.31651468502202,2,5,0.0,0.98214285714286,0.78967646242802,0.8406471010466,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_persistent,297,0-1-2-3,3,4,0,0.68253968253968,0.13333333333333,1.6,3.33333333333333,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95655843846145,0.61709164300889,0.33946679545256,2,3,1.0,0.99404761904762,0.79243071567969,0.8406471010466,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_no_persistent_self,297,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95450324353692,0.62090446666975,0.33359877686718,1,3,1.0,0.98809523809524,0.26003185322406,0.0,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_history_reset,297,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95499718527491,0.6167280823365,0.33826910293841,2,5,0.0,0.98214285714286,0.79228699257799,0.8406471010466,7.0-r1,heldout
7.0-p2,drone,progressive_persistent,297,0-1-2-3,3,4,0,0.77777777777778,0.26666666666667,1.06666666666667,2.0,1.0,0.19444444444444,0.0,7.2,0.0,14,1.0,0.94814348979035,0.61284092036907,0.33530256942128,2,4,0.0,0.98809523809524,0.49669464166389,0.34722222222222,7.0-r1,heldout
7.0-p2,drone,progressive_no_persistent_self,297,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95483387240393,0.61952014080464,0.33531373159929,1,3,0.0,0.98809523809524,0.26023764779192,0.0,7.0-r1,heldout
