seed,profile,condition,protocol,frame,epoch,stage,morphology_level,true_key,lure_key,pre_final_key,true_self_p,lure_self_p,lure_present,change_point
273,ground_creature,progressive_persistent,preflight,208,0,4,3,0:2,0:4,0:2,0.98577078879521,0.94026986953234,1,0
273,ground_creature,progressive_persistent,preflight,209,0,4,3,0:2,0:4,0:2,0.98419346942557,0.94208374508663,1,0
273,ground_creature,progressive_persistent,preflight,210,0,4,3,0:2,0:4,0:2,0.98375119832971,0.94164131351891,1,0
273,ground_creature,progressive_persistent,preflight,211,0,4,3,0:2,0:4,0:2,0.98358369516066,0.94204146860264,1,0
273,ground_creature,progressive_persistent,preflight,212,0,4,3,0:2,0:4,0:2,0.98281276782478,0.94215775706663,1,0
273,ground_creature,progressive_persistent,preflight,213,0,4,3,0:2,0:4,0:2,0.98329871416751,0.9420194272031,1,0
273,ground_creature,progressive_persistent,preflight,214,0,4,3,0:2,0:4,0:2,0.98343606189617,0.94072502044223,1,0
273,ground_creature,progressive_persistent,preflight,215,0,4,3,0:2,0:4,0:2,0.98612482543819,0.94134440457878,1,0
273,ground_creature,progressive_persistent,preflight,216,0,4,3,0:2,,0:2,0.98551824997101,0.0,0,0
273,ground_creature,progressive_persistent,preflight,217,0,4,3,0:2,,0:2,0.98438487135088,0.0,0,0
273,ground_creature,progressive_persistent,preflight,218,0,4,3,0:2,,0:2,0.9834550566072,0.0,0,0
273,ground_creature,progressive_persistent,preflight,219,0,4,3,0:2,,0:2,0.98294904637481,0.0,0,0
273,ground_creature,progressive_persistent,preflight,220,0,4,3,0:2,,0:2,0.98283639772508,0.0,0,0
273,ground_creature,progressive_persistent,preflight,221,0,4,3,0:2,,0:2,0.9831775846369,0.0,0,0
273,ground_creature,progressive_persistent,preflight,222,0,4,3,0:2,,0:2,0.98358398481053,0.0,0,0
273,ground_creature,progressive_persistent,preflight,223,0,4,3,0:2,,0:2,0.98609720114018,0.0,0,0
273,ground_creature,progressive_persistent,preflight,224,0,4,3,0:2,,0:2,0.98538344296091,0.0,0,0
273,ground_creature,progressive_persistent,preflight,225,0,4,3,0:2,,0:2,0.98462197401832,0.0,0,0
273,ground_creature,progressive_persistent,preflight,226,0,4,3,0:2,,0:2,0.98394868468012,0.0,0,0
273,ground_creature,progressive_persistent,preflight,227,0,4,3,0:2,,0:2,0.98348339641359,0.0,0,0
273,ground_creature,progressive_persistent,preflight,228,0,4,3,0:2,,0:2,0.98320279261965,0.0,0,0
273,ground_creature,progressive_persistent,preflight,229,0,4,3,0:2,,0:2,0.98351556228861,0.0,0,0
273,ground_creature,progressive_persistent,preflight,230,0,4,3,0:2,,0:2,0.9832907555223,0.0,0,0
273,ground_creature,progressive_persistent,preflight,231,0,4,3,0:2,,0:2,0.98599398625703,0.0,0,0
273,ground_creature,progressive_persistent,preflight,232,0,4,3,0:2,,0:2,0.98544420729467,0.0,0,0
273,ground_creature,progressive_persistent,preflight,233,0,4,3,0:2,,0:2,0.98437885243672,0.0,0,0
273,ground_creature,progressive_persistent,preflight,234,0,4,3,0:2,,0:2,0.98351570114902,0.0,0,0
273,ground_creature,progressive_persistent,preflight,235,0,4,3,0:2,,0:2,0.98292616628792,0.0,0,0
273,ground_creature,progressive_persistent,preflight,236,0,4,3,0:2,,0:2,0.98289363986599,0.0,0,0
273,ground_creature,progressive_persistent,preflight,237,0,4,3,0:2,,0:2,0.98301569066102,0.0,0,0
273,ground_creature,progressive_persistent,preflight,238,0,4,3,0:2,,0:2,0.98306876292342,0.0,0,0
273,ground_creature,progressive_persistent,preflight,239,0,4,3,0:2,,0:2,0.98551946742222,0.0,0,0
273,ground_creature,progressive_no_persistent_self,preflight,0,0,0,0,0:2,,,0.996512007343,0.0,0,0
273,ground_creature,progressive_no_persistent_self,preflight,1,0,0,0,0:2,,,0.99645473698741,0.0,0,0
273,ground_creature,progressive_no_persistent_self,preflight,2,0,0,0,0:2,,,0.99637971962052,0.0,0,0
273,ground_creature,progressive_no_persistent_self,preflight,3,0,0,0,0:2,,,0.99630841734787,0.0,0,0
273,ground_creature,progressive_no_persistent_self,preflight,4,0,0,0,0:2,,,0.9962927337086,0.0,0,0
273,ground_creature,progressive_no_persistent_self,preflight,5,0,0,0,0:2,,,0.99620963091394,0.0,0,0
273,ground_creature,progressive_no_persistent_self,preflight,6,0,0,0,0:2,,,0.99619627413179,0.0,0,0
273,ground_creature,progressive_no_persistent_self,preflight,7,0,0,0,0:2,,,0.99630169416228,0.0,0,0
273,ground_creature,progressive_no_persistent_self,preflight,8,0,0,0,0:2,,,0.99627754456171,0.0,0,0
273,ground_creature,progressive_no_persistent_self,preflight,9,0,0,0,0:2,,,0.99616853011199,0.0,0,0
273,ground_creature,progressive_no_persistent_self,preflight,10,0,0,0,0:2,,,0.99605159511467,0.0,0,0
273,ground_creature,progressive_no_persistent_self,preflight,11,0,0,0,0:2,,,0.99611639044176,0.0,0,0
273,ground_creature,progressive_no_persistent_self,preflight,12,0,0,0,0:2,,,0.99607607803157,0.0,0,0
273,ground_creature,progressive_no_persistent_self,preflight,13,0,0,0,0:2,,,0.99603927196604,0.0,0,0
