seed,profile,condition,protocol,identity_continuity_score_v2,identity_continuity_score_legacy,final_identity_retention,final_identity_recovery_latency,final_recovery_observed,final_old_signature_clone_capture,final_identity_switches,final_self_posterior_margin,final_identity_fragmentation,whole_run_self_fragmentation,stage_identity_chain_score,training_transition_lure_error,training_transition_recovery_latency,initial_identity_retained_at_end,final_self_role_accuracy,scene_hash
256,ground_creature,progressive_history_reset,initial_diagnostic,0.98673272702994,1.0,1.0,0.0,1,0.0,0,0.88943939191618,1,4,0.0,0.0,4.2,0.0,1.0,7a90eafdb33d79e8bf2959821f9906a16af12c13884eda614950811c9e663f92
256,ground_creature,progressive_no_persistent_self,initial_diagnostic,0.98675932295472,1.0,1.0,0.0,1,0.0,0,0.88966102462265,1,1,1.0,0.0,0.0,1.0,1.0,7a90eafdb33d79e8bf2959821f9906a16af12c13884eda614950811c9e663f92
256,wheeled_robot,progressive_persistent,initial_diagnostic,0.98662914908744,1.0,1.0,0.0,1,0.0,0,0.88857624239531,1,1,1.0,0.0,0.0,1.0,1.0,5451737ba82db9aa91fdd1ce02707f1108bc699fa338327d38ad144a7c8fe459
256,wheeled_robot,final_from_start,initial_diagnostic,0.9864749183156,1.0,1.0,0.0,1,0.0,0,0.88729098596333,1,2,0.66666666666667,0.33333333333333,1.4,0.0,1.0,46422a7351d6c2e2b48328d3782c5a2494bddee66081d5d0626af19f82dfa7ad
256,wheeled_robot,reverse_curriculum,initial_diagnostic,0.98662914908744,1.0,1.0,0.0,1,0.0,0,0.88857624239531,1,1,1.0,0.0,0.0,1.0,1.0,97c58bd527be8467541e07d280d59791eac6270e9c058bf3533dd44c30706bc6
256,wheeled_robot,random_curriculum,initial_diagnostic,0.98662914908744,1.0,1.0,0.0,1,0.0,0,0.88857624239531,1,1,1.0,0.0,0.0,1.0,1.0,02c66bee3c5da7347123376845167def7495581c1f352b27bbd628b0d0078621
256,wheeled_robot,progressive_history_reset,initial_diagnostic,0.98665513319902,1.0,1.0,0.0,1,0.0,0,0.8887927766585,1,4,0.0,0.0,4.2,0.0,1.0,5451737ba82db9aa91fdd1ce02707f1108bc699fa338327d38ad144a7c8fe459
256,wheeled_robot,progressive_no_persistent_self,initial_diagnostic,0.98662914908744,1.0,1.0,0.0,1,0.0,0,0.88857624239531,1,1,1.0,0.0,0.0,1.0,1.0,5451737ba82db9aa91fdd1ce02707f1108bc699fa338327d38ad144a7c8fe459
256,drone,progressive_persistent,initial_diagnostic,0.98615344178886,1.0,1.0,0.0,1,0.0,0,0.88461201490716,1,1,1.0,0.0,0.0,1.0,1.0,cfdb0deef1511aee791f46590a3b6f8cabeeabddec7125c48c1afe71936b19f3
256,drone,final_from_start,initial_diagnostic,0.98601193786023,1.0,1.0,0.0,1,0.0,0,0.88343281550194,1,2,0.66666666666667,0.33333333333333,1.4,0.0,1.0,f9b1eb75448ad8e41acccc5bceac6f7039c64a7ad0cb96967744bdf71f06329c
256,drone,reverse_curriculum,initial_diagnostic,0.98615344178886,1.0,1.0,0.0,1,0.0,0,0.88461201490716,1,1,1.0,0.0,0.0,1.0,1.0,02ed39bde34e69bec03332b6cb3df5c42cbc2d1e3f0987b369589d9db9a3d657
256,drone,random_curriculum,initial_diagnostic,0.98615344178886,1.0,1.0,0.0,1,0.0,0,0.88461201490716,1,1,1.0,0.0,0.0,1.0,1.0,f38aadac0b9526f17f06f365a946773a97c99892126ee24bb127de98ca1535e7
256,drone,progressive_history_reset,initial_diagnostic,0.9862090299528,1.0,1.0,0.0,1,0.0,0,0.88507524960664,1,4,0.0,0.0,4.2,0.0,1.0,cfdb0deef1511aee791f46590a3b6f8cabeeabddec7125c48c1afe71936b19f3
256,drone,progressive_no_persistent_self,initial_diagnostic,0.98615344178886,1.0,1.0,0.0,1,0.0,0,0.88461201490716,1,1,1.0,0.0,0.0,1.0,1.0,cfdb0deef1511aee791f46590a3b6f8cabeeabddec7125c48c1afe71936b19f3
256,virtual_avatar,progressive_persistent,initial_diagnostic,0.98665135969177,1.0,1.0,0.0,1,0.0,0,0.88876133076471,1,1,1.0,0.0,0.0,1.0,1.0,ce2d4c9e3ef91616b6dfd8c9bca1a82e5781af876942bdc94f019f83abb370a1
256,virtual_avatar,final_from_start,initial_diagnostic,0.98648780961529,1.0,1.0,0.0,1,0.0,0,0.88739841346071,1,2,0.66666666666667,0.33333333333333,1.4,0.0,1.0,f33c34521baf35ff1bfcd6d9e9c4a22b24dec535217955dfd9d1eba5658337e2
256,virtual_avatar,reverse_curriculum,initial_diagnostic,0.98665135969177,1.0,1.0,0.0,1,0.0,0,0.88876133076471,1,1,1.0,0.0,0.0,1.0,1.0,6acede47d4dc764fc3766f1983296cd4a11e950cc1595c51ba81779a1ef70767
256,virtual_avatar,random_curriculum,initial_diagnostic,0.98665135969177,1.0,1.0,0.0,1,0.0,0,0.88876133076471,1,1,1.0,0.0,0.0,1.0,1.0,ecb07caee1be91fcace8d2081df3897b3b5799053a226ecaec97e30a64a43e9b
256,virtual_avatar,progressive_history_reset,initial_diagnostic,0.98664801517009,1.0,1.0,0.0,1,0.0,0,0.88873345975077,1,4,0.0,0.0,4.2,0.0,1.0,ce2d4c9e3ef91616b6dfd8c9bca1a82e5781af876942bdc94f019f83abb370a1
256,virtual_avatar,progressive_no_persistent_self,initial_diagnostic,0.98665135969177,1.0,1.0,0.0,1,0.0,0,0.88876133076471,1,1,1.0,0.0,0.0,1.0,1.0,ce2d4c9e3ef91616b6dfd8c9bca1a82e5781af876942bdc94f019f83abb370a1
257,ground_creature,progressive_persistent,initial_diagnostic,0.98669729036854,1.0,1.0,0.0,1,0.0,0,0.88914408640447,1,1,1.0,0.0,0.0,1.0,1.0,cde61c51f5a6ffb52d37f3edbe0362b6f0d591ebab73ceae43482bc7a55f400a
257,ground_creature,final_from_start,initial_diagnostic,0.98653822354749,1.0,1.0,0.0,1,0.0,0,0.8878185295624,1,2,0.66666666666667,0.33333333333333,1.4,0.0,1.0,88c8302c2132e3c3032eabc0accd361cb9cadd876a60cbfa90a9ade2dd59103e
