seed,profile,condition,protocol,identity_continuity_score_v2,identity_continuity_score_legacy,final_identity_retention,final_identity_recovery_latency,final_recovery_observed,final_old_signature_clone_capture,final_identity_switches,final_self_posterior_margin,final_identity_fragmentation,whole_run_self_fragmentation,stage_identity_chain_score,training_transition_lure_error,training_transition_recovery_latency,initial_identity_retained_at_end,final_self_role_accuracy,scene_hash
280,virtual_avatar,progressive_no_persistent_self,confirmatory,0.92306746116906,1.0,1.0,0.0,1,0.0,0,0.35889550974216,1,2,0.0,1.0,4.2,0.0,1.0,354ea4102f5e2319fb586465721ee3204f59b0aaf5ad098e3769e8e8d5b35a38
280,virtual_avatar,progressive_history_reset,confirmatory,0.92320850849629,1.0,1.0,0.0,1,0.0,0,0.36007090413578,1,4,0.0,0.0,4.2,0.0,1.0,354ea4102f5e2319fb586465721ee3204f59b0aaf5ad098e3769e8e8d5b35a38
281,ground_creature,progressive_persistent,confirmatory,0.92297098612038,1.0,1.0,0.0,1,0.0,0,0.35809155100317,1,2,1.0,0.15,0.3,1.0,1.0,36e4eeb26dec7eef9c72757ce66474efaeb7ebe45aa3882290a33640a7714a4e
281,ground_creature,progressive_no_persistent_self,confirmatory,0.26139620651143,0.0,0.0,6.66,0,1.0,0,0.34496838759522,1,2,0.0,1.0,4.2,1.0,1.0,36e4eeb26dec7eef9c72757ce66474efaeb7ebe45aa3882290a33640a7714a4e
281,ground_creature,progressive_history_reset,confirmatory,0.92300706035249,1.0,1.0,0.0,1,0.0,0,0.35839216960409,1,4,0.0,0.0,4.2,0.0,1.0,36e4eeb26dec7eef9c72757ce66474efaeb7ebe45aa3882290a33640a7714a4e
281,wheeled_robot,progressive_persistent,confirmatory,0.92254160049894,1.0,1.0,0.0,1,0.0,0,0.35451333749116,1,2,1.0,0.16666666666667,0.33333333333333,1.0,1.0,54ad217725a6ea68e5991699705aa9dbb7d061ee01b7c69599e63cfee4361d01
281,wheeled_robot,progressive_no_persistent_self,confirmatory,0.26100303310782,0.0,0.0,6.66,0,1.0,0,0.34169194256519,1,2,0.0,1.0,4.2,1.0,1.0,54ad217725a6ea68e5991699705aa9dbb7d061ee01b7c69599e63cfee4361d01
281,wheeled_robot,progressive_history_reset,confirmatory,0.92258854825035,1.0,1.0,0.0,1,0.0,0,0.35490456875294,1,4,0.0,0.0,4.2,0.0,1.0,54ad217725a6ea68e5991699705aa9dbb7d061ee01b7c69599e63cfee4361d01
281,drone,progressive_persistent,confirmatory,0.92215198693808,1.0,1.0,0.0,1,0.0,0,0.35126655781735,1,2,1.0,0.35,0.7,1.0,1.0,4392dbbbeaf614148c9b15350be4718786b040bfc0f3740c33f8998d5419b458
281,drone,progressive_no_persistent_self,confirmatory,0.26048381933617,0.0,0.0,6.66,0,1.0,0,0.33736516113472,1,2,0.0,1.0,4.2,1.0,1.0,4392dbbbeaf614148c9b15350be4718786b040bfc0f3740c33f8998d5419b458
281,drone,progressive_history_reset,confirmatory,0.55616520454545,0.46107352469732,0.43055555555556,2.2,1,0.41666666666667,11,0.32733190233026,2,5,0.0,0.0,4.2,0.0,1.0,4392dbbbeaf614148c9b15350be4718786b040bfc0f3740c33f8998d5419b458
281,virtual_avatar,progressive_persistent,confirmatory,0.92317947136176,1.0,1.0,0.0,1,0.0,0,0.3598289280147,1,2,1.0,0.06666666666667,0.13333333333333,1.0,1.0,10636ad344f31c50808d7f2838e62ca71db555ac09cf2f4c0eb2dbc52042c283
281,virtual_avatar,progressive_no_persistent_self,confirmatory,0.9230597198374,1.0,1.0,0.0,1,0.0,0,0.358830998645,1,2,0.0,1.0,4.2,0.0,1.0,10636ad344f31c50808d7f2838e62ca71db555ac09cf2f4c0eb2dbc52042c283
281,virtual_avatar,progressive_history_reset,confirmatory,0.92319899872979,1.0,1.0,0.0,1,0.0,0,0.35999165608156,1,4,0.0,0.0,4.2,0.0,1.0,10636ad344f31c50808d7f2838e62ca71db555ac09cf2f4c0eb2dbc52042c283
282,ground_creature,progressive_persistent,confirmatory,0.92293124713584,1.0,1.0,0.0,1,0.0,0,0.35776039279864,1,2,1.0,0.1,0.2,1.0,1.0,a5cf5eda89844df669bef4b939dd5b14948736fa30e969e28a0d9d2d36dd7073
282,ground_creature,progressive_no_persistent_self,confirmatory,0.26128813924792,0.0,0.0,6.66,0,1.0,0,0.34406782706602,1,2,0.0,1.0,4.2,1.0,1.0,a5cf5eda89844df669bef4b939dd5b14948736fa30e969e28a0d9d2d36dd7073
282,ground_creature,progressive_history_reset,confirmatory,0.92293964252508,1.0,1.0,0.0,1,0.0,0,0.3578303543757,1,4,0.0,0.0,4.2,0.0,1.0,a5cf5eda89844df669bef4b939dd5b14948736fa30e969e28a0d9d2d36dd7073
282,wheeled_robot,progressive_persistent,confirmatory,0.92267610973719,1.0,1.0,0.0,1,0.0,0,0.35563424780994,1,2,1.0,0.16666666666667,0.33333333333333,1.0,1.0,ef4b93eda1a5fcb6b7cd6a179c615cfb63e38f00af719d331d8058c697fdcfc4
282,wheeled_robot,progressive_no_persistent_self,confirmatory,0.26109355186724,0.0,0.0,6.66,0,1.0,0,0.34244626556035,1,2,0.0,1.0,4.2,1.0,1.0,ef4b93eda1a5fcb6b7cd6a179c615cfb63e38f00af719d331d8058c697fdcfc4
282,wheeled_robot,progressive_history_reset,confirmatory,0.92270378921684,1.0,1.0,0.0,1,0.0,0,0.35586491014031,1,4,0.0,0.0,4.2,0.0,1.0,ef4b93eda1a5fcb6b7cd6a179c615cfb63e38f00af719d331d8058c697fdcfc4
282,drone,progressive_persistent,confirmatory,0.81820655018136,0.87178352910118,0.91666666666667,0.6,1,0.125,1,0.34118925550412,2,3,1.0,0.2,0.4,1.0,1.0,35f773aead10a93779f53f7c793ebcaaf7a35afc722844f93237385a0b00088c
282,drone,progressive_no_persistent_self,confirmatory,0.26025884583946,0.0,0.0,6.66,0,1.0,0,0.33549038199546,1,2,0.0,1.0,4.2,1.0,1.0,35f773aead10a93779f53f7c793ebcaaf7a35afc722844f93237385a0b00088c
282,drone,progressive_history_reset,confirmatory,0.92195794542555,1.0,1.0,0.0,1,0.0,0,0.3496495452129,1,4,0.0,0.0,4.2,0.0,1.0,35f773aead10a93779f53f7c793ebcaaf7a35afc722844f93237385a0b00088c
282,virtual_avatar,progressive_persistent,confirmatory,0.9231382394361,1.0,1.0,0.0,1,0.0,0,0.35948532863417,1,2,1.0,0.03333333333333,0.06666666666667,1.0,1.0,a4adee7bd34273100e441f696f99976bd6ce131a3e90d21830aa6d2847f8fcfb
282,virtual_avatar,progressive_no_persistent_self,confirmatory,0.92300677526282,1.0,1.0,0.0,1,0.0,0,0.35838979385686,1,2,0.0,1.0,4.2,0.0,1.0,a4adee7bd34273100e441f696f99976bd6ce131a3e90d21830aa6d2847f8fcfb
