parameter_id,condition,run_id,seed,profile,scenario,identity_continuity,lure_capture,recovery_latency_s,selection_switches,final_lineage_retention
central,cias_no_persistent_self,346_wheeled_robot_matched_adversarial_identity,346,wheeled_robot,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,347_drone_matched_adversarial_identity,347,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,347_ground_creature_matched_adversarial_identity,347,ground_creature,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,347_virtual_avatar_matched_adversarial_identity,347,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,3,1
central,cias_no_persistent_self,347_wheeled_robot_matched_adversarial_identity,347,wheeled_robot,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,348_drone_matched_adversarial_identity,348,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,348_ground_creature_matched_adversarial_identity,348,ground_creature,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,348_virtual_avatar_matched_adversarial_identity,348,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,3,1
central,cias_no_persistent_self,348_wheeled_robot_matched_adversarial_identity,348,wheeled_robot,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,349_drone_matched_adversarial_identity,349,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,349_ground_creature_matched_adversarial_identity,349,ground_creature,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,349_virtual_avatar_matched_adversarial_identity,349,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,3,1
central,cias_no_persistent_self,349_wheeled_robot_matched_adversarial_identity,349,wheeled_robot,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,350_drone_matched_adversarial_identity,350,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,350_ground_creature_matched_adversarial_identity,350,ground_creature,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,350_virtual_avatar_matched_adversarial_identity,350,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,3,1
