parameter_id,condition,run_id,seed,profile,scenario,identity_continuity,lure_capture,recovery_latency_s,selection_switches,final_lineage_retention
06377b5b0d8e7e68,cias_full,377_drone_matched_adversarial_identity,377,drone,matched_adversarial_identity,0.6388888888888888,0.09722222222222222,0.7000000000000001,20,1
06377b5b0d8e7e68,cias_full,377_ground_creature_matched_adversarial_identity,377,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,377_virtual_avatar_matched_adversarial_identity,377,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,377_wheeled_robot_matched_adversarial_identity,377,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,378_drone_matched_adversarial_identity,378,drone,matched_adversarial_identity,0.6388888888888888,0.09722222222222222,0.7000000000000001,14,1
06377b5b0d8e7e68,cias_full,378_ground_creature_matched_adversarial_identity,378,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,378_virtual_avatar_matched_adversarial_identity,378,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,378_wheeled_robot_matched_adversarial_identity,378,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,379_drone_matched_adversarial_identity,379,drone,matched_adversarial_identity,1.0,0.0,0.0,22,1
06377b5b0d8e7e68,cias_full,379_ground_creature_matched_adversarial_identity,379,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,379_virtual_avatar_matched_adversarial_identity,379,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,379_wheeled_robot_matched_adversarial_identity,379,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,380_drone_matched_adversarial_identity,380,drone,matched_adversarial_identity,0.6805555555555556,0.06944444444444445,0.5,14,1
06377b5b0d8e7e68,cias_full,380_ground_creature_matched_adversarial_identity,380,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,380_virtual_avatar_matched_adversarial_identity,380,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,380_wheeled_robot_matched_adversarial_identity,380,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,381_drone_matched_adversarial_identity,381,drone,matched_adversarial_identity,1.0,0.0,0.0,10,1
06377b5b0d8e7e68,cias_full,381_ground_creature_matched_adversarial_identity,381,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,381_virtual_avatar_matched_adversarial_identity,381,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,381_wheeled_robot_matched_adversarial_identity,381,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,6,1
06377b5b0d8e7e68,cias_full,382_drone_matched_adversarial_identity,382,drone,matched_adversarial_identity,1.0,0.0,0.0,16,1
06377b5b0d8e7e68,cias_full,382_ground_creature_matched_adversarial_identity,382,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,382_virtual_avatar_matched_adversarial_identity,382,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,382_wheeled_robot_matched_adversarial_identity,382,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,6,1
