run_id,seed,profile,scenario,parameter_id,condition,frame,time_s,scene_hash,lineage_id,true_self_entity_id,lure_entity_id,lure_present
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,37,3.7,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,38,3.8,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,38,3.8,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,39,3.9,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,39,3.9,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,40,4.0,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,40,4.0,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,41,4.1,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,41,4.1,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,42,4.2,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,4,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,42,4.2,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,4,1,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,43,4.3,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,4,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,43,4.3,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,4,1,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,44,4.4,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,4,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,44,4.4,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,4,1,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,45,4.5,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,4,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,45,4.5,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,4,1,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,46,4.6,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,4,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,46,4.6,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,4,1,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,47,4.7,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,4,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,47,4.7,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,4,1,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,48,4.8,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,4,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,48,4.8,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,4,1,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,49,4.9,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,4,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,49,4.9,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,4,1,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,50,5.0,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,4,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,50,5.0,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,4,1,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,51,5.1,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,4,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,51,5.1,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,4,1,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,52,5.2,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,4,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,52,5.2,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,4,1,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,53,5.3,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,4,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,53,5.3,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,4,1,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,54,5.4,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,4,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,54,5.4,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,4,1,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,55,5.5,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,4,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,55,5.5,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,4,1,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,56,5.6,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,4,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,56,5.6,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,4,1,1
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,57,5.7,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,4,1
